V0;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
163.94332042693;989.534782277879;2255.05766842799;317.594794235655;207.947151233517;272.37359564161;599.452901763751;191.458239273509;293.415834942355;205.599451184253
191.898024292023;369.204446897276;301.75847316687;192.47688945347;335.731543164815;401.127022900593;208.027934682521;239.950457939441;218.026334148166;287.730846240988
210.734457534059;155.669374380864;492.948318449682;238.363921062916;157.660280160322;229.563146359137;164.56389826991;1100.01570082375;748.855983402062;358.257300311919
270.835796566738;250.651638910235;248.674448499423;160.387045779248;1019.38073901659;232.936108510112;152.676462655769;206.896937253349;182.47015236044;170.124305340006
174.682049103283;8809.81996096702;256.765949622151;195.028979073886;455.938953682562;181.047148996926;426.263681685446;300.333802771205;158.183124817226;175.544148907928
2393.52682854592;167.875069485546;211.146115124501;182.742018780826;247.051213842561;193.826710443505;164.436877474126;458.175401989674;199.011105819477;177.68605721032
233.550092836462;167.057486546049;199.452968578851;452.199579402666;273.484099643296;243.101699183337;151.67208653828;229.567261582224;222.791390724179;451.425718154487
227.882719470948;453.006276058414;176.164578037423;231.424055138204;2080.50834124404;165.118135743722;271.072359881691;421.102658508008;669.539758495475;402.260135695332
206.547583679513;187.127942148909;210.882074755397;605.123900971816;194.527936888946;539.737617992297;174.84838888877;261.840207686706;283.934438334501;6201.4487567867
150.326494593286;191.573260077248;169.380859985103;261.667204451817;238.178959902207;514.102247641859;196.271854818341;217.071363700718;178.313959885368;151.444990768938
691.400072091992;228.842083472907;186.031627365321;221.401163727667;213.984834403249;283.032466364725;1836.81169506275;188.84174300543;246.802397507432;331.644736076371
318.289421775995;165.385837519621;156.280519645719;160.474868265328;206.443515954769;974.666557300764;179.500917662255;168.615936707234;362.924305094181;209.69741978152
2004.5046680123;165.387828272892;593.154333597529;251.460323709517;318.46964514182;447.690998793877;183.925582844732;188.871039398864;182.39963084955;287.140152553828
263.84074927298;266.033296037506;212.285322724777;391.213934288344;207.080074848677;162.16854247846;252.692594958409;505.69260956111;178.078573404436;388.571579675119
227.588271403082;492.811270082688;261.384734207793;272.209349569196;157.926209273358;631.778256355092;899.880098206935;188.409349505723;150.055812184011;366.944951476455
160.996816119467;183.231131398825;201.192636141351;187.507295710244;160.984336190297;174.772961700883;259.819269242548;324.009681687335;150.060469372509;235.9908118264
314.392930764289;249.003522515424;224.714623327872;465.148222540824;248.269030292227;515.990706232496;221.617975308525;154.788781663897;501.925716821856;191.525222614401
180.278445643803;232.148142776542;199.105439921922;324.629772223268;228.721121036876;580.92324579702;191.808877387634;426.553455465965;501.853520275561;215.756880547334
816.902544148887;354.806359605276;278.540965946981;166.256160117373;210.147216542036;287.484855687124;184.132927524055;170.93550402302;367.237524015901;1011.84990163573
301.489319192066;175.855155919111;203.361473240879;172.81418782585;934.358835420286;403.652686831144;537.991294950382;188.136067205348;199.637839364677;186.525869711866
204.151898133828;182.160634451343;193.984951898878;170.010637406254;281.730519375761;180.478680783211;251.569475610531;164.705423881352;151.931350135877;221.558514017831
164.169847119668;220.37973661116;154.517417883595;247.187469872856;318.74933777516;695.937539964204;497.967596099477;162.666117072893;1547.73991427028;185.743174414951
246.425646183483;10970.8042403791;244.75140829242;254.387377334376;259.388028587173;161.568027685872;190.678287744857;161.332292160645;205.996131362173;259.157122422375
234.776296880664;198.48968713667;189.648201835955;737.407334093892;789.519988393695;429.851327078535;206.697864696048;212.040299398379;269.505489658206;265.851162172168
214.430547710938;427.866190013825;169.862336915868;395.307872596817;178.987943075633;576.274448055604;152.349222556121;168.782685777294;160.370002225696;153.680191053186
839.86962270391;195.965418563426;441.54033312638;320.813746137055;216.255462487742;370.180123866995;604.848241087483;155.400648038549;178.769534677214;224.826137069384
305.091843225724;839.66837037477;185.711777031276;191.836424857323;174.343758485536;198.840396254044;180.886863160263;473.613748614838;348.398420192617;620.34878652295
258.905070510558;401.162439143208;503.517512815978;231.390928054938;194.974675683162;220.646119027171;819.54906511285;1237.76169023319;160.252739070314;304.292120091547
458.247602616514;174.363434238449;155.521884031007;291.977136546799;171.130776049407;272.577271748499;621.111250883244;156.309173960643;900.355712685243;197.250675479248
494.875276453727;380.971553983501;209.740501155824;525.593231378866;157.869410299605;233.185618169234;598.087384242153;185.575574052484;1151.83485923111;171.225204940592
171.927376182278;351.60673958681;2409.75066235381;276.720435391908;193.892541404789;231.335300194284;239.656923538156;278.516307582011;239.14379812585;174.753099727409
171.843639381542;282.747462483129;205.561112803876;560.832572700621;155.168090540371;278.360287466188;168.024384334183;168.89232815143;175.766835142548;1264.23588122884
219.185633721707;1574.79676548857;216.76447665021;158.317629755156;154.606381079371;202.04021988921;160.481144024283;226.898488933898;193.805283843633;184.293734452009
3248.62053364916;165.928652414501;389.334198689825;154.101679024157;165.342980266697;1195.02820042748;1844.54102829635;157.430268699306;1047.55217678537;318.131457071845
1752.28791162207;257.762581367499;166.314983525652;601.767951384885;221.129799917406;502.857176735018;388.811011283629;390.46610912255;243.010315171643;169.592622209628
